CPAT Code,Year,CountryName,FuelType,ely,pow,rod,ral,avi,nav,res,foo,srv,mch,irn,nfm,mac,cem,omn,cst,ftr,oen,neu,wav
jor.mit.enc.gso,2019,Jordan,gso,0,0,1645.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jor.mit.enc.die,2019,Jordan,die,239.1,64.2,1409.7,0,0,0,119.7,0,90.2,0,0,0,0,0,99.9,0,0,247.6,0,0
jor.mit.enc.ker,2019,Jordan,ker,0,0,0,0,0,0,62.3,0,0,0,0,0,0,0,0,0,0,0,0,0
jor.mit.enc.lpg,2019,Jordan,lpg,0,0,0,0,0,0,384.1,0,74,0,0,0,0,0,11.8,0,0,21.8,0,0
jor.mit.enc.jfu,2019,Jordan,jfu,0,0,0,0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jor.mit.enc.wnd,2019,Jordan,wnd,874.9,75.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jor.mit.enc.sol,2019,Jordan,sol,2086.2,179.4,0,0,0,0,146.9,0,48.6,0,0,0,0,0,0,0,0,0,0,0
jor.mit.enc.hyd,2019,Jordan,hyd,18.4,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jor.mit.enc.ore,2019,Jordan,ore,3.5,0.9,0,0,0,0,16.3,0,5.4,0,0,0,0,0,0,0,0,0,0,0
jor.mit.enc.nuc,2019,Jordan,nuc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jor.mit.enc.bio,2019,Jordan,bio,0,0,0,0,0,0,53,0,17.8,0,0,0,0,0,0,0,26,0,0,0
jor.mit.enc.bgs,2019,Jordan,bgs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jor.mit.enc.bdi,2019,Jordan,bdi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jor.mit.enc.obf,2019,Jordan,obf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jor.mit.enc.heat,2019,Jordan,heat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kaz.mit.enc.ele,2019,Kazakhstan,ecy,0,0,0,303.1,0,0,1331.3,214.4,689.6,867.2,1219.4,122.4,59.6,142.1,21.2,115.3,2665.1,0,0,0
kaz.mit.enc.coa,2019,Kazakhstan,coa,73786,22157.6,0,1.9,0,0,3893.8,128.7,701.1,648.4,1322.3,161.1,31.8,642,2.1,24.1,3307.6,0.1,0,0
kaz.mit.enc.nga,2019,Kazakhstan,nga,21500.1,6704.3,129.9,0,0,0,6188.8,286.8,606.3,650.6,33.8,0,23.4,129,25.4,42.6,10296.5,0,227.2,0
kaz.mit.enc.oop,2019,Kazakhstan,oop,57.2,179.3,6.9,0,0,0,2.1,12.7,110.6,10.9,336.7,7,9,132.8,1.8,207.3,1140,-0.1,0,0
kaz.mit.enc.gso,2019,Kazakhstan,gso,0,0,4794.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kaz.mit.enc.die,2019,Kazakhstan,die,0,0,528.8,0,0,0,1587.1,516.4,327.2,447.8,44.2,0,21.3,56.9,3.4,275.4,0,0.2,0,0
kaz.mit.enc.ker,2019,Kazakhstan,ker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,0
kaz.mit.enc.lpg,2019,Kazakhstan,lpg,0,0,0,0,0,0,1016.7,35.6,33.9,4.2,98,0,4.9,14.2,0.9,12.2,0,-0.1,0,0
kaz.mit.enc.jfu,2019,Kazakhstan,jfu,0,0,0,0,133.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kaz.mit.enc.wnd,2019,Kazakhstan,wnd,707.1,60.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kaz.mit.enc.sol,2019,Kazakhstan,sol,830.9,71.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kaz.mit.enc.hyd,2019,Kazakhstan,hyd,9993.7,859.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kaz.mit.enc.ore,2019,Kazakhstan,ore,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kaz.mit.enc.nuc,2019,Kazakhstan,nuc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kaz.mit.enc.bio,2019,Kazakhstan,bio,0,0,0,0,0,0,35.7,0,0,0,0,0,0,0,0,0,42,0,0,0
kaz.mit.enc.bgs,2019,Kazakhstan,bgs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kaz.mit.enc.bdi,2019,Kazakhstan,bdi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kaz.mit.enc.obf,2019,Kazakhstan,obf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kaz.mit.enc.heat,2019,Kazakhstan,heat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ken.mit.enc.ele,2019,Kenya,ecy,0,0,0,0,0,0,262.6,13.8,116.9,0,0,0,0,0,392.9,0,143.1,0,0,0
ken.mit.enc.coa,2019,Kenya,coa,0,0,0,0,0,0,0,0,0,0,0,0,0,1512.2,0,0,0,0,0,0
ken.mit.enc.nga,2019,Kenya,nga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67.8,0,0,0
ken.mit.enc.oop,2019,Kenya,oop,513.9,149.8,0,0,0,2.1,0,11.2,0,0,0,0,0,0,119.9,0,-7.5,0,129,0
ken.mit.enc.gso,2019,Kenya,gso,0,0,1530.1,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,3.3,0,0
ken.mit.enc.die,2019,Kenya,die,638.4,198.1,1613.7,19.7,0,0,0,9.2,0,0,0,0,0,0,480.9,0,0,-0.1,0,0
ken.mit.enc.ker,2019,Kenya,ker,56.2,17.6,0,0,0,0,157.2,0,0,0,0,0,0,0,17.6,0,0,0,0,0
ken.mit.enc.lpg,2019,Kenya,lpg,0,0,0,0,0,0,143.8,0,0,0,0,0,0,0,129.9,0,0,78.9,0,0
ken.mit.enc.jfu,2019,Kenya,jfu,0,0,0,0,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ken.mit.enc.wnd,2019,Kenya,wnd,1155.9,99.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ken.mit.enc.sol,2019,Kenya,sol,110,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ken.mit.enc.hyd,2019,Kenya,hyd,3205.3,275.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ken.mit.enc.ore,2019,Kenya,ore,4884.8,3822.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ken.mit.enc.nuc,2019,Kenya,nuc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ken.mit.enc.bio,2019,Kenya,bio,165.7,47.4,0,0,0,0,11952.8,0,0,0,0,0,0,0,0,0,5995.5,0,0,0
ken.mit.enc.bgs,2019,Kenya,bgs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ken.mit.enc.bdi,2019,Kenya,bdi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ken.mit.enc.obf,2019,Kenya,obf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ken.mit.enc.heat,2019,Kenya,heat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kir.mit.enc.ele,2019,Kiribati,ecy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9,0.9,0,0
kir.mit.enc.coa,2019,Kiribati,coa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kir.mit.enc.nga,2019,Kiribati,nga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7,0,0,0
kir.mit.enc.oop,2019,Kiribati,oop,3.1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.3,0,0
kir.mit.enc.gso,2019,Kiribati,gso,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kir.mit.enc.die,2019,Kiribati,die,27.9,6.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kir.mit.enc.ker,2019,Kiribati,ker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kir.mit.enc.lpg,2019,Kiribati,lpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kir.mit.enc.jfu,2019,Kiribati,jfu,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kir.mit.enc.wnd,2019,Kiribati,wnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kir.mit.enc.sol,2019,Kiribati,sol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kir.mit.enc.hyd,2019,Kiribati,hyd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kir.mit.enc.ore,2019,Kiribati,ore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kir.mit.enc.nuc,2019,Kiribati,nuc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kir.mit.enc.bio,2019,Kiribati,bio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kir.mit.enc.bgs,2019,Kiribati,bgs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kir.mit.enc.bdi,2019,Kiribati,bdi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kir.mit.enc.obf,2019,Kiribati,obf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kir.mit.enc.heat,2019,Kiribati,heat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kor.mit.enc.ele,2019,Korea,ecy,0,0,21.3,246.2,0,0,5796.9,2636.4,14068.1,4707.6,4555.7,74.9,9028.7,1070.7,2159.8,0,4187.2,0,0,0
kor.mit.enc.coa,2019,Korea,coa,246071.2,56763.6,0,0,0,0,298,0,0,70.2,4414.9,0,0,2152,463.2,0,15360.8,0,465.9,0
kor.mit.enc.nga,2019,Korea,nga,146094.9,24858,1190.1,0,0,0,9183.3,699.1,3998.2,893.9,1556,24.6,1470.1,594.8,1958.6,3.4,6057,0,0,0
kor.mit.enc.oop,2019,Korea,oop,8532.3,2251.1,3.7,0,0,133.3,188.4,55.1,49.9,618,5.8,2,60.8,440.1,183.4,15,673.1,7.7,42819.1,0
kor.mit.enc.gso,2019,Korea,gso,0,0,10334.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kor.mit.enc.die,2019,Korea,die,769.2,166.3,19158.8,90.6,1.3,245.9,557.8,1089.9,239.3,73.1,2.6,0.3,137.4,127.7,144.2,657.8,0,630.8,0,0
kor.mit.enc.ker,2019,Korea,ker,0.4,0.3,0.7,0,0.2,5,1611.1,125.7,295.2,9,0.3,0,6.1,1.3,48.8,9.6,0,93.8,0,0
kor.mit.enc.lpg,2019,Korea,lpg,0,0,3476.7,0,0.3,0.9,741.7,29.7,1053,119.6,63.8,1.2,45.9,15.4,718.3,19.1,0,22.5,4122.7,0
kor.mit.enc.jfu,2019,Korea,jfu,0,0,0,0,1102.7,0,0,0,9.9,0,0,0,0,0,0.3,0,0,385.9,0,0
kor.mit.enc.wnd,2019,Korea,wnd,2680.9,230.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kor.mit.enc.sol,2019,Korea,sol,12996,1117.5,0,0,0,0,18.3,0,19.8,0,0,0,0,0,1.6,0,0,0,0,0
kor.mit.enc.hyd,2019,Korea,hyd,2791.1,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kor.mit.enc.ore,2019,Korea,ore,2082.2,564.6,0,0,0,0,38.1,121.1,721.9,399.4,8.6,0,0,712.4,639,30.6,511.7,0,0,0
kor.mit.enc.nuc,2019,Korea,nuc,145909.7,38018.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kor.mit.enc.bio,2019,Korea,bio,7710.3,1805.1,641.3,0,0,0,165.4,126,128.1,3.9,0,0,0.8,2.6,400.3,0,-114.9,0,0,0
kor.mit.enc.bgs,2019,Korea,bgs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kor.mit.enc.bdi,2019,Korea,bdi,0,0,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kor.mit.enc.obf,2019,Korea,obf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kor.mit.enc.heat,2019,Korea,heat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prk.mit.enc.ele,2019,"Korea, Dem. People's Rep.",ecy,0,0,0,0,0,0,118.1,17.4,44.1,0,0,0,0,0,583.9,11.3,265.6,64.1,0,0
prk.mit.enc.coa,2019,"Korea, Dem. People's Rep.",coa,1636.6,508.8,0,0,0,0,1323.2,207.3,396,0,35.8,0,0,0,7975,34,39.4,985.2,156.3,0
prk.mit.enc.nga,2019,"Korea, Dem. People's Rep.",nga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
prk.mit.enc.oop,2019,"Korea, Dem. People's Rep.",oop,926.3,398.2,0,0,0,0,0,0,0.4,0,0,0,0,0,23.3,0.7,1.6,6.3,5.7,0
prk.mit.enc.gso,2019,"Korea, Dem. People's Rep.",gso,0,0,189.8,0,0,0,0,18.7,0,0,0,0,0,0,0,0,0,-0.1,0,0
prk.mit.enc.die,2019,"Korea, Dem. People's Rep.",die,0,0,169.3,0,0,0,4.4,27.2,3,0,0,0,0,0,23,10.1,0,32.8,0,0
prk.mit.enc.ker,2019,"Korea, Dem. People's Rep.",ker,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,7.2,0.6,0,3.8,0,0
prk.mit.enc.lpg,2019,"Korea, Dem. People's Rep.",lpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prk.mit.enc.jfu,2019,"Korea, Dem. People's Rep.",jfu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prk.mit.enc.wnd,2019,"Korea, Dem. People's Rep.",wnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prk.mit.enc.sol,2019,"Korea, Dem. People's Rep.",sol,16.2,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prk.mit.enc.hyd,2019,"Korea, Dem. People's Rep.",hyd,11000,945.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prk.mit.enc.ore,2019,"Korea, Dem. People's Rep.",ore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prk.mit.enc.nuc,2019,"Korea, Dem. People's Rep.",nuc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prk.mit.enc.bio,2019,"Korea, Dem. People's Rep.",bio,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,230.2,767.3,0,0
prk.mit.enc.bgs,2019,"Korea, Dem. People's Rep.",bgs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prk.mit.enc.bdi,2019,"Korea, Dem. People's Rep.",bdi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prk.mit.enc.obf,2019,"Korea, Dem. People's Rep.",obf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prk.mit.enc.heat,2019,"Korea, Dem. People's Rep.",heat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xkx.mit.enc.ele,2019,Kosovo,ecy,0,0,0,0,0,0,217,43,86,0,40,1,1,5,11,0,0,0,0,0
xkx.mit.enc.coa,2019,Kosovo,coa,6019,1485,0,0,0,0,3,3,8,0,7,0,0,0,0,0,-1,0,0,0
xkx.mit.enc.nga,2019,Kosovo,nga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xkx.mit.enc.oop,2019,Kosovo,oop,17,4,0,0,0,0,0,0,7,0,9,9,0,66,12,0,4,-1,0,0
xkx.mit.enc.gso,2019,Kosovo,gso,0,0,61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
xkx.mit.enc.die,2019,Kosovo,die,0,0,358,1,0,0,5,31,34,4,7,13,0,36,10,0,0,1,0,0
xkx.mit.enc.ker,2019,Kosovo,ker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xkx.mit.enc.lpg,2019,Kosovo,lpg,0,0,7,0,0,0,6,2,12,1,0,0,0,6,0,0,0,0,0,0
xkx.mit.enc.jfu,2019,Kosovo,jfu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xkx.mit.enc.wnd,2019,Kosovo,wnd,91,7.824591574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xkx.mit.enc.sol,2019,Kosovo,sol,11,0.945829751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xkx.mit.enc.hyd,2019,Kosovo,hyd,213,18.31470335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xkx.mit.enc.ore,2019,Kosovo,ore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xkx.mit.enc.nuc,2019,Kosovo,nuc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xkx.mit.enc.bio,2019,Kosovo,bio,0,0,0,0,0,0,345,10,11,0,0,0,0,0,8,0,0,1,0,0
xkx.mit.enc.bgs,2019,Kosovo,bgs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xkx.mit.enc.bdi,2019,Kosovo,bdi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xkx.mit.enc.obf,2019,Kosovo,obf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xkx.mit.enc.heat,2019,Kosovo,heat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kwt.mit.enc.ele,2019,Kuwait,ecy,0,0,0,0,0,0,2322.8,116.1,1325.2,0,0,0,0,0,1421.7,0,1143,0,0,0
kwt.mit.enc.coa,2019,Kuwait,coa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kwt.mit.enc.nga,2019,Kuwait,nga,46657.7,10029.6,0,0,0,0,0,0,0,2902.4,0,0,0,0,1072.7,0,6260.9,0,0,0
kwt.mit.enc.oop,2019,Kuwait,oop,28285.7,6197.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695.6,0,2540.8,0
kwt.mit.enc.gso,2019,Kuwait,gso,0,0,3537.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kwt.mit.enc.die,2019,Kuwait,die,0,669.9,1864.3,0,0,0,0,9.4,0,283.4,0,0,85.1,0,0,308.4,0,0.2,0,0
kwt.mit.enc.ker,2019,Kuwait,ker,0,0,0,0,0,0,138.9,0,0,0,0,0,0,0,0,0,0,0,0,0
kwt.mit.enc.lpg,2019,Kuwait,lpg,0,0,0,0,0,0,187.2,0,0,0,0,0,0,0,0,0,0,0,0,0
kwt.mit.enc.jfu,2019,Kuwait,jfu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kwt.mit.enc.wnd,2019,Kuwait,wnd,35.9,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kwt.mit.enc.sol,2019,Kuwait,sol,102.8,21.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kwt.mit.enc.hyd,2019,Kuwait,hyd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kwt.mit.enc.ore,2019,Kuwait,ore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kwt.mit.enc.nuc,2019,Kuwait,nuc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kwt.mit.enc.bio,2019,Kuwait,bio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kwt.mit.enc.bgs,2019,Kuwait,bgs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kwt.mit.enc.bdi,2019,Kuwait,bdi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kwt.mit.enc.obf,2019,Kuwait,obf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kwt.mit.enc.heat,2019,Kuwait,heat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kgz.mit.enc.ele,2019,Kyrgyz Republic,ecy,0,0,2.7,0,0,0,751.9,39.8,91.2,9.2,0,1.4,3.6,35.7,95.8,5.2,213.3,11.9,0,0
kgz.mit.enc.coa,2019,Kyrgyz Republic,coa,1131.8,383.2,0,0.7,0,0,397.3,6.1,77.1,0.3,0,0,0,46.3,39.7,0.2,104.3,3.7,0,0
kgz.mit.enc.nga,2019,Kyrgyz Republic,nga,89,27.3,0,0,0,0,100.7,20.2,20.2,0,0,0,5.2,1.1,4.6,0,122.5,0.2,0,0
kgz.mit.enc.oop,2019,Kyrgyz Republic,oop,35,14.3,16,0,0,0,15.7,2,11,5.6,0,0,0,1.1,73.1,24.7,13.6,2.1,0,0
kgz.mit.enc.gso,2019,Kyrgyz Republic,gso,0,0,87.4,0,0,0,513.6,0.4,0.3,0.7,0,0,0,0.1,0.2,2.3,0,0.4,0,0
kgz.mit.enc.die,2019,Kyrgyz Republic,die,0,0,278.1,0,0,0,342.7,2.8,0.8,2.7,0,0,0,1.1,0.6,22.7,0,0.3,0,0
kgz.mit.enc.ker,2019,Kyrgyz Republic,ker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kgz.mit.enc.lpg,2019,Kyrgyz Republic,lpg,0,0,2.1,0,0,0,13.3,0,4.4,8.9,0,0,0,0,0,0.1,0,0.1,0,0
kgz.mit.enc.jfu,2019,Kyrgyz Republic,jfu,0,0,0,0,1.1,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
kgz.mit.enc.wnd,2019,Kyrgyz Republic,wnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kgz.mit.enc.sol,2019,Kyrgyz Republic,sol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kgz.mit.enc.hyd,2019,Kyrgyz Republic,hyd,13859.2,1191.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kgz.mit.enc.ore,2019,Kyrgyz Republic,ore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kgz.mit.enc.nuc,2019,Kyrgyz Republic,nuc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kgz.mit.enc.bio,2019,Kyrgyz Republic,bio,0,0,0,0,0,0,1.1,0,0.7,0,0,0,0,0,0,0,0,0,0,0
kgz.mit.enc.bgs,2019,Kyrgyz Republic,bgs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kgz.mit.enc.bdi,2019,Kyrgyz Republic,bdi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kgz.mit.enc.obf,2019,Kyrgyz Republic,obf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kgz.mit.enc.heat,2019,Kyrgyz Republic,heat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lao.mit.enc.ele,2019,Lao P.D.R.,ecy,0,0,0,0,0,0,183.6,3.6,113.4,0,0,0,0,0,266.4,0,144.5,0,0,0
lao.mit.enc.coa,2019,Lao P.D.R.,coa,11406,3309.2,0,0,0,0,0,0,0,0,0,0,0,0,132.3,0,0,0,0,0
lao.mit.enc.nga,2019,Lao P.D.R.,nga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lao.mit.enc.oop,2019,Lao P.D.R.,oop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,0,0,0,1.7,0
lao.mit.enc.gso,2019,Lao P.D.R.,gso,0,0,179.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lao.mit.enc.die,2019,Lao P.D.R.,die,0,0,622,0,0,0,0,0.3,0,0,0,0,0,0,32.8,0,0,0,0,0
lao.mit.enc.ker,2019,Lao P.D.R.,ker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lao.mit.enc.lpg,2019,Lao P.D.R.,lpg,0,0,0,0,0,0,7.3,0,11.2,0,0,0,0,0,0,0,0,0.1,0,0
lao.mit.enc.jfu,2019,Lao P.D.R.,jfu,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lao.mit.enc.wnd,2019,Lao P.D.R.,wnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lao.mit.enc.sol,2019,Lao P.D.R.,sol,41,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lao.mit.enc.hyd,2019,Lao P.D.R.,hyd,19738,1697.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lao.mit.enc.ore,2019,Lao P.D.R.,ore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lao.mit.enc.nuc,2019,Lao P.D.R.,nuc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lao.mit.enc.bio,2019,Lao P.D.R.,bio,47,17.8,0,0,0,0,1086.4,0,272.1,0,0,0,0,0,54.8,0,174.3,0,0,0
lao.mit.enc.bgs,2019,Lao P.D.R.,bgs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lao.mit.enc.bdi,2019,Lao P.D.R.,bdi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lao.mit.enc.obf,2019,Lao P.D.R.,obf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lao.mit.enc.heat,2019,Lao P.D.R.,heat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lva.mit.enc.ele,2019,Latvia,ecy,0,0,3.7,5.8,0,0,141.8,112.2,244.9,7.8,1,0,11.1,24.1,11.9,6.8,69.5,0,0,0
lva.mit.enc.coa,2019,Latvia,coa,0.1,1,0,0,0,0,4.7,0.7,2.7,0,0,0,0,28.2,0.1,0.1,2.7,0,0,0
lva.mit.enc.nga,2019,Latvia,nga,3245.9,567.9,0.2,0,0,0,110.8,45.4,110.2,7.9,0,0.1,5,29.8,7.2,6.6,151,0,0,0
lva.mit.enc.oop,2019,Latvia,oop,0,0,0,0,0,0,0,2.1,0.1,0,0,0,0,0,0,0,16.8,0,80.1,0
lva.mit.enc.gso,2019,Latvia,gso,0,0,174.7,0,0,0.1,5.2,0.9,0.7,0,0,0,0.1,0,0,0.8,0,-0.1,0,0
